Orthophosphate,Ammonium,Nitrite,Nitrate,Nitrite + Nitrate,Chlorophyll,Temperature of water,Specific Conductance ,Salinity,Dissolved Oxygen,Air Temperature ,Precipitation,year,month
0.04605,0.0578,0.00945,0.1132,0.12265,7.65,16.04689731,46.36509502,30.13305005,7.328184705,15.51486111,13.193,2007,9
0.03445,0.0028,0.00245,0.0489,0.05135,33.405,14.33873264,46.61220833,30.28639757,7.692178819,13.7234879,7.868,2007,10
0.05165,0.12035,0.00925,0.03845,0.0477,19.69,12.89201474,46.37877712,30.07153997,7.29077998,12.0509375,7.616,2007,11
0.0352,0.06775,0.01045,0.14225,0.1527,10.305,11.23904304,45.74378493,29.55366293,7.916182845,8.689348118,53.545,2007,12
0.05005,0.0793,0.01485,0.527,0.54185,1.14,11.49660055,48.39297524,31.47389952,7.850827583,9.384744624,153.021,2008,1
0.1591,0.0756,0.0263,4.9447,4.971,1.63,11.90260349,46.01385073,29.76619185,8.293793714,9.908764368,90.343,2008,2
0.056,0.079,0.021,0.15,0.14,1.68,12.26990887,46.87686559,30.39800474,7.765620564,10.33545027,3.807,2008,3
0.0527,0.08765,0.0027,0.1328,0.1355,2.49,12.20771005,50.29576642,32.84067827,6.502436771,10.65163194,5.838,2008,4
0.0463,0.089,0.0073,0.1881,0.1954,5.74,12.82293267,50.70940172,33.19103416,7.654996329,11.91004704,0.508,2008,5
0.045,0.1168,0.002,0.166,0.178,5.24,13.57124569,48.62881663,31.72522476,8.379874492,13.56555556,0.762,2008,6
0.0364,0.03005,0.0032,0.1525,0.154,1.975,15.36975822,48.83382012,31.8524793,8.013712778,14.48316532,1.016,2008,7
0.0447,0.0495,0.00525,0.062,0.06725,4.035,15.39919375,48.44315415,31.95007831,7.523192433,14.43471102,0.508,2008,8
0.036,0.0186,0.0028,0.1724,0.1752,3.92,15.97341355,49.88171334,32.72173321,7.75052959,14.93357639,0,2008,9
0.035,0.0196,0.0015,0.07,0.078,1.66,13.93128009,51.03376343,33.46212592,7.29090273,14.34193548,12.944,2008,10
0.0397,0.021,0.002,0.0542,0.0562,1.97,13.33035185,48.89335926,31.91856481,7.164148148,13.49659722,34.006,2008,11
0.0326,0.049933333,0.00375,0.04765,0.049266667,1.796666667,12.00869467,49.42719764,32.2421409,7.611224551,9.231014785,83.483,2008,12
0.03765,0.0403,0.0027,0.1305,0.13265,4.37,11.45188101,51.50919567,33.72863328,8.171755319,11.74122984,38.825,2009,1
0.0447,0.06315,0.00265,0.1807,0.18335,1.765,12.49162946,49.67356106,32.44645073,8.292371137,10.44832589,143.124,2009,2
0.045,0.033,0.0021,0.119,0.118,1.79,12.76575941,49.23718045,32.15538446,8.082553341,10.42543683,44.407,2009,3
0.0491,0.0239,0.0022,0.117,0.1192,1.87,11.73948805,51.5705046,33.78149621,6.67577381,11.27378472,24.112,2009,4
0.04265,0.0193,0.00375,0.1062,0.10995,3.055,13.09035618,50.98673387,33.42234543,8.263944892,12.41454973,6.091,2009,5
0.0351,0.02535,0.0034,0.08195,0.08535,1.47,15.62059028,49.96913812,32.75097155,9.245013021,14.21128472,4.062,2009,6
0.032,0.024,0.0031,0.061,0.07,0.49,15.42879704,50.21540787,32.91308796,8.335111111,13.88235887,3.3,2009,7
0.0258,0.0239,0.0028,0.053866667,0.056666667,0.473333333,16.45635476,49.68701846,32.55960378,7.892832859,14.97866263,0,2009,8
0.02595,0.02975,0.00355,0.12975,0.1333,1.255,14.94811108,50.0457,32.8076,7.6132,14.61434028,0,2009,9
0.035,0.0386,0.0038,0.0191,0.0229,2.44,14.2749328,47.70315236,31.07137346,7.841168631,13.69697581,160.077,2009,10
0.0385,0.03,0.0031,0.0659,0.069,0.72,12.85152961,48.94798165,31.92506448,7.584429563,11.73125,1.27,2009,11
0.028733333,0.041033333,0.003266667,0.145233333,0.1485,2.226666667,11.9922379,49.39194998,32.21775117,8.305611559,9.308266129,18.011,2009,12
0.0291,0.0294,0.0071,0.0386,0.0457,1.88,12.79485887,48.77700605,31.81260081,8.020228495,11.01875,152.758,2010,1
0.0438,0.0295,0.0159,0.3143,0.3302,0.41,13.51122981,49.83346124,32.60071355,7.614551934,10.9437872,128.153,2010,2
0.1046,0.145833333,0.034766667,1.161,1.195766667,1.15,13.85735203,51.04842409,33.51557212,7.801723825,10.94166667,72.065,2010,3
0.088,0.074,0.0087,0.23,0.237,0.815,13.37479167,51.27294097,33.64663194,7.474270833,11.25604167,93.127,2010,4
0.057233333,0.0623,0.007166667,0.2295,0.236666667,0.806666667,12.71814516,52.79429772,34.70709005,7.020698925,11.99546371,11.93,2010,5
0.038733333,0.0376,0.004333333,0.123266667,0.1276,0.856666667,13.86954861,52.8506875,34.91565972,7.484340278,13.46378472,0,2010,6
0.031,0.041,0.0035,0.0745,0.071,0.866,15.05053763,52.75611223,34.68296371,8.153998656,13.61518817,0.254,2010,7
0.02895,0.04675,0.003,0.0734,0.0764,1.545,15.02614247,52.01792675,34.13719758,7.709475806,13.85577957,1.27,2010,8
0.031,0.0465,0.005,0.0745,0.0774,1.59,14.89079861,52.00302778,34.18347222,7.481180556,14.64493056,0,2010,9
0.119,0.0477,0.0113,0.0769,0.0882,1.62,14.43649216,51.66961082,33.97304587,7.599006704,13.6063172,32.481,2010,10
0.0433,0.0582,0.0064,0.0949,0.1013,2.1,12.86180556,50.97478819,33.40454861,7.363993056,11.29079861,84.259,2010,11
0.0485,0.07595,0.0071,0.11605,0.12315,0.86,11.50332661,51.21155005,33.51754527,8.303229751,10.8985215,136.77,2010,12
0.0528,0.0724,0.018533333,0.652566667,0.6711,0.4971,11.62946909,50.36007604,32.60876009,8.094321237,10.91323925,47.445,2011,1
0.0102,0.0639,0.005,0.1331,0.1382,0.2564,12.10989583,49.48357887,31.37090774,8.226589129,9.446577381,89.565,2011,2
0.0339,0.0941,0.017,0.7643,0.7812,0.9333,12.43713038,47.63702285,30.97207661,8.225851481,11.37540323,152.514,2011,3
0.07295,0.0466,0.0137,0.6408,0.65445,2.4405,12.95413194,46.49162639,30.18180556,8.075499645,11.55295139,5.584,2011,4
0.048166667,0.024533333,0.003866667,0.387,0.390833333,0.218833333,13.00766129,47.29760798,30.72941968,7.432265846,11.97116936,28.936,2011,5
0.0409,0.0402,0.0078,0.1773,0.1851,1.8887,14.28798611,50.667,33.2504,8.215330836,13.34545139,21.824,2011,6
0.0417,0.033,0.0052,0.1996,0.2047,0.925,15.08416596,51.67536294,33.97301057,7.914214417,14.11461694,0.254,2011,7
0.026,0.0431,0.0041,0.11315,0.11725,0.5672,15.22307591,52.09442303,34.30249594,7.769426576,13.84170027,0.254,2011,8
0.027933333,0.033766667,0.0031,0.045933333,0.049033333,3.783133333,15.39877206,51.93337461,34.19267917,7.893166667,14.43152778,0,2011,9
0.0219,0.0344,0.0057,0.1486,0.1543,1.2489,15.06141624,49.3869951,32.31317323,7.689952957,15.02271505,46.7,2011,10
0.0408,0.1011,0.0011,0.1495,0.1506,2.4283,12.6097902,50.11915,32.76136257,8.167399393,11.00017361,44.909,2011,11
0.03795,0.078,0.00455,0.1004,0.105,2.35035,11.52029619,51.17870536,33.3525641,8.343937031,8.692842742,1.015,2011,12
0.035133333,0.035166667,0.006333333,0.179233333,0.1856,0.2383,11.55910599,49.27957997,32.11542324,8.477687932,10.01068548,74.111,2012,1
0.0373,0.055,0.0055,0.1097,0.1152,1.5676,11.87884339,50.13425178,32.75079515,7.837075482,10.11684626,16.75,2012,2
0.0454,0.0372,0.0046,0.1469,0.1516,5.9141,11.45087366,50.7124832,33.14768145,7.54934583,10.38165323,83.491,2012,3
0.037,0.0482,0.0024,0.5402,0.5425,3.2955,12.65037317,49.3726504,32.23051937,7.603705044,11.61711806,50.501,2012,4
0.045433333,0.0714,0.006733333,0.164966667,0.171766667,5.1745,13.25778686,50.35859554,32.97062111,7.973606749,11.90836693,0.254,2012,5
0.0642,0.0659,0.0055,0.2422,0.2477,2.3506,13.98791667,51.22211806,33.62569444,8.129127099,13.31003472,5.584,2012,6
0.0498,0.0872,0.0048,0.1174,0.1222,2.8337,14.77530242,51.30032235,33.70690329,7.909450786,13.84932796,0.508,2012,7
0.0434,0.1107,0.005,0.0689,0.0739,2.8453,15.04405242,51.07328646,33.55190104,7.828158602,13.81320565,0,2012,8
0.028433333,0.0278,0.001866667,0.090066667,0.091933333,3.2148,15.41493056,50.8805718,33.42735022,7.545098039,13.310625,0,2012,9
0.0296,0.0619,0.0019,0.0947,0.0966,2.0225,15.3219422,50.56543462,33.19037767,7.501142473,14.91260081,10.66,2012,10
0.0365,0.0693,0.0086,0.0328,0.0414,2.0316,14.49229669,50.3481489,33.00753775,7.376066805,13.69788194,81.217,2012,11
0.05245,0.07815,0.0126,0.3951,0.40775,3.98985,13.23721279,49.31870175,32.21366122,7.744832343,9.801478495,158.344,2012,12
0.055666667,0.080666667,0.017333333,0.691666667,0.709,2.023333333,11.27757021,50.23706666,32.79354756,7.844994341,8.33,15.989,2013,1
0.052,0.08,0.004,0.294,0.299,2.91,11.54743382,50.64299283,33.110657,7.720223606,8.771949405,21.568,2013,2
0.056,0.078,0.006,0.238,0.244,3.82,12.37075799,50.80804422,33.27553754,7.393376839,10.7405578,17.259,2013,3
0.0635,0.0825,0.003,0.279,0.2825,3.665,12.99555556,50.64566751,33.16936842,7.060972222,11.82763889,11.168,2013,4
0.065,0.046666667,0.005,0.343666667,0.348666667,3.32,13.76905901,51.08593947,33.51747316,7.712741059,13.20231855,1.777,2013,5
0.052,0.031,0.003,0.214,0.217,3.76,14.34583333,50.6648188,33.23507737,7.583715278,14.3334375,1.523,2013,6
0.007,0.014,0.003,0,0.003,2.38,15.3172472,51.80828292,34.09927145,7.573552248,14.06,0,2013,7
0.0345,0.054,0.002,0.083,0.0835,1.03,15.89657258,50.98912409,33.50407693,7.661391129,15.2485,0.762,2013,8
0.038666667,0.049666667,0.001333333,0.106333333,0.107666667,4.533333333,15.70587829,51.99814793,34.24302785,7.265468933,14.815,0.254,2013,9
0.034,0.012,0.005,0.106,0.111,1.2,13.96295734,50.84339672,33.35398487,8.328804425,10.29815188,0.508,2013,10
0.045,0.063,0.004,0.096,0.101,1.09,13.16628472,50.74783271,33.25541667,7.372430556,11.60895833,11.675,2013,11
0.052,0.0355,0.006,0.1505,0.156,1.875,11.87953629,50.40954672,32.97277022,7.86391129,10.16102151,8.376,2013,12
0.036,0.023666667,0.004566667,0.113333333,0.118,1.37,12.74271548,50.63902754,33.16097789,7.772049445,12.34956317,1.269,2014,1
0.054,0.101,0.0024,0.236,0.239,1.85,13.32477919,50.78230604,33.28535378,7.797935148,11.51071429,110.901,2014,2
0.058,0.095,0.0023,0.403,0.405,7.6,13.90483871,50.54434086,33.12790616,7.967253151,14.023,64.209,2014,3
0.0485,0.1065,0.001,0.4515,0.4525,2.425,14.06446587,48.911,31.9219,7.6226,12.81,35.02,2014,4
0.055666667,0.066666667,0.0007,0.234333333,0.235333333,2.656666667,14.3047379,52.09702106,34.27594077,7.032410356,14.3,0.762,2014,5
0.039,0.051,0.0023,0.14,0.142,2.12,14.76673611,51.45596981,33.8296318,8.090279635,13.896875,0.508,2014,6
0.032,0.067,0.0026,0.121,0.124,1.44,16.40369624,51.27371528,33.69700728,7.072076613,16.26377688,1.523,2014,7
0.0405,0.1455,0.0047,0.157,0.162,2.435,17.15372984,50.4331524,33.10597828,6.564583333,16.85299059,0,2014,8
0.039,0.083666667,0.003233333,0.035,0.05,5.71,17.01055409,50.5349881,33.18560773,6.917791667,16.8740625,9.391,2014,9
0.035,0.032,0.0014,0.029,0.03,2.32,16.32632322,50.33954227,33.03574774,7.314662917,16.44243952,34.765,2014,10
0.042,0.073,0.0049,0.123,0.128,2.39,15.0056108,49.99699653,32.745,7.776944444,13.96756945,41.877,2014,11
0.0185,0.042,0.00315,0.045,0.048,1.625,14.31379006,48.6240457,31.72570565,7.977016129,12.23860887,126.385,2014,12
0.052266667,0.047766667,0.0021,0.809666667,0.811666667,2.556666667,13.59811828,48.98519489,31.98548387,8.116465054,12.79657258,0,2015,1
0.0423,0.0429,0.007,0.165,0.172,1.14,14.55943961,49.25902702,32.21390038,7.882610041,13.38619792,46.951,2015,2
0.0485,0.0455,0.0182,0.165,0.183,0.98,14.46048387,49.47122648,32.36377688,7.700100806,13.55752688,6.854,2015,3
0.053,0.05175,0.0204,0.083,0.103,2.52,13.32378472,49.83997131,32.59595358,7.665902778,12.01604167,14.72,2015,4
0.053,0.0409,0.021366667,0.070666667,0.092,2.386666667,14.56708546,49.63289877,32.48590125,8.038831706,13.03790323,3.046,2015,5
0.0402,0.0692,0.0159,0.122,0.138,2.75,15.49701389,48.45586458,31.64965278,7.8746875,14.685625,0,2015,6
0.0419,0.0954,0.0165,0.034,0.051,4.29,17.58944892,49.92304874,32.74393888,7.482535017,17.07281586,0.761,2015,7
0.03905,0.08165,0.0076,0.0915,0.099,1.775,16.96602823,50.07397801,32.84440875,6.932654199,17.87933468,0.762,2015,8
0.0396,0.0526,0.003133333,0.102333333,0.105333333,1.7,17.11631892,50.21093754,32.95448995,7.105829238,17.35086806,1.015,2015,9
0.0392,0.0451,0.0147,0.074,0.088,1.84,17.10107527,49.13323214,32.158125,7.474880952,16.47795699,6.853,2015,10
0.0461,0.043,0.0159,0.234,0.25,2.18,13.81902047,48.33495369,31.51802558,7.700002558,11.64243056,76.384,2015,11
0.03235,0.06365,0.0133,0.0415,0.055,3.535,13.38148522,48.62213038,31.71481855,8.220396505,11.01,86.281,2015,12
0.024333333,0.040666667,0.0017,0.144,0.146,2.463333333,13.45211694,47.79753696,31.12385753,8.404233871,11.22,191.859,2016,1
0.08,0.166,0.0326,1.407,1.44,1.94,13.43538113,47.16345243,30.65994669,8.368374546,13.68,27.918,2016,2
0.043,0.084,0.0044,0.28,0.285,1.9,14.47445034,45.17878502,29.26545098,8.049474392,12.88380376,167.495,2016,3
0.038,0.0095,0.02615,0.081,0.1075,2.5,14.05107639,48.20542414,31.43239211,7.707222222,13.59697917,19.29,2016,4
0.034333333,0.069333333,0.001833333,0.352666667,0.354666667,2.31,14.66992608,47.88331989,31.21266801,8.044590054,13.41743952,7.107,2016,5
0.021,0.042,0.0063,0.107,0.113,2.24,14.85592544,47.56160128,30.98088852,8.356253655,14.47506944,0,2016,6
0.027,0.051,0.0114,0.055,0.066,2.51,14.60013441,46.98543371,30.5350947,8.954223485,14.00433468,0,2016,7
0.032,0.092,0.0122,0.0765,0.089,3.155,15.1515457,48.91921324,31.97822597,7.745220006,14.69301075,0.508,2016,8
0.023333333,0.044333333,0.008733333,0.130333333,0.139,4.87,15.26586806,48.57922888,31.73451627,8.2209375,15.26923611,0.762,2016,9
0.01,0.004,0.0072,0.001,0.008,93.74,15.01122312,48.91474702,31.96560974,8.213373656,15.10816532,59.639,2016,10
0.016,0.052,0.0091,0.076,0.085,3.09,14.39302083,48.79344097,31.86444444,7.847222222,13.16673611,0.761,2016,11
0.034,0.069,0.0115,0.284,0.296,1.96,12.01334005,48.33099798,31.45033602,8.355712366,10.24872312,5.077,2016,12
0.125,0.239333333,0.022666667,1.176,1.198666667,1.946666667,12.14314516,45.16174395,29.19092742,8.726579301,10.15322581,280.158,2017,1
0.044,0.18,0.01955,0.504,0.5235,3.185,13.39040179,45.47847126,29.4502114,8.44702381,11.01,206.066,2017,2
0.044,0.084,0.021,0.74,0.519,2.19,13.41081989,48.24860119,31.45009705,7.659506933,12.56932124,25.637,2017,3
0.0705,0.1055,0.0232,0.915,0.9385,1.695,13.17485709,48.19511257,31.39683224,8.110636794,13.01,69.534,2017,4
0.066666667,0.059666667,0.014533333,0.149,0.163666667,2.056666667,13.60920699,50.23963036,32.8993631,8.271673387,13.21,1.016,2017,5
0.032,0.039,0.017,0.139,0.156,2.54,14.73635417,50.58415007,33.18187242,8.391344353,14.52708333,1.016,2017,6
0.035,0.029,0.0133,0.136,0.149,2.32,14.96449826,51.64109091,33.96545455,8.098181818,14.46875,0,2017,7
0.038,0.085,0.01565,0.1905,0.2065,2.21,15.74126344,51.53038918,33.89640942,7.372454695,16.1296371,0,2017,8
0.028333333,0.242,0.0183,0.028333333,0.046666667,4.193333333,16.7828125,50.97129282,33.5019821,6.809409722,17.84256945,3.3,2017,9
0.029,0.149,0.02,0.03,0.115,3.18,14.2718414,51.00272177,33.47489919,7.540423387,15.30994624,3.046,2017,10
0.014,0.216,0.0457,0.038,0.084,2.77,14.13028831,49.16805373,32.13404605,7.53974368,14.10993056,65.471,2017,11
0.0145,0.1625,0.0514,0.0675,0.1185,1.045,12.6027039,50.69023274,33.19347321,7.98803549,12.19539651,4.569,2017,12
0.037,0.281333333,0.017666667,0.218,0.235666667,2.413333333,13.30725806,49.60833235,32.42929898,7.994136221,12.51454973,81.712,2018,1
0.023,0.142,0.01,0.153,0.163,0.9,12.48270089,50.13727679,32.78028274,7.86235119,10.93325893,4.316,2018,2
0.029,0.296,0.008,0.216,0.224,2.15,12.88766801,50.31695694,32.89715447,8.239482527,11.52872984,61.915,2018,3
0.0855,0.1265,0.042,2.593,2.635,8.315,13.99961806,50.19795618,32.87234249,7.917361111,12.33927083,17.006,2018,4
0.04,0.167333333,0.006333333,0.226666667,0.233333333,2.31,14.23803763,50.07340054,32.79724462,8.292786565,13.17489919,2.284,2018,5
0.047,0.043,0.01,0.412,0.422,5.63,14.43006944,48.5148,31.6744375,7.814513889,14.1196875,0,2018,6
0.022,0.021,0.007,0.315,0.152,2.42,16.09591009,49.24324882,32.23075729,7.822557301,15.40561156,0.254,2018,7
0.0285,0.036,0.005,0.203,0.208,4.53,15.58057796,50.62167339,33.22748656,7.816465054,14.91545699,0,2018,8
0.031666667,0.084666667,0.012666667,0.376,0.388666667,2.436666667,15.53210254,50.32987408,33.0126851,7.263757932,14.223125,0.254,2018,9
0.035,0.065,0.006,0.065,0.071,2.06,15.9469086,50.14526504,32.88763528,7.476247044,14.73635753,2.539,2018,10
0.033,0.035,0.002,0.063,0.066,3.78,14.55347222,49.66965987,32.51294716,7.447974468,13.25944445,39.842,2018,11
0.032,0.041,0.004,0.08,0.068,1.48,14.29593414,48.88928091,31.93897849,7.927956989,11.23581989,43.144,2018,12
0.019666667,0.079,0.009666667,0.23,0.239666667,1.456666667,13.13847446,49.44013441,32.29892473,8.266196237,11.68951613,14.721,2019,1
0.06,0.139,0.032,1.466,1.498,1.23,13.15271577,46.16434896,29.93850446,8.561383929,9.491778274,95.168,2019,2
0.022,0.066,0.014,0.355,0.369,3.09,13.66176075,47.74072973,31.08745756,8.314139078,11.28242607,69.283,2019,3
0.018,0.073,0.028,0.116,0.144,3.195,14.55177083,49.32185793,32.25796345,7.922022295,12.77618056,7.869,2019,4
0.030333333,0.061333333,0.0095,0.118,0.103,3.29,15.29973214,49.57057366,32.45755952,7.758020833,13.2374664,45.165,2019,5
0.033,0.04,0.009,0.095,0.104,3.5,15.17993799,50.35582724,33.02484995,7.452505618,14.97222222,1.777,2019,6
0.02,0.141,0.0031,0.059,0.079,2.44,15.73578629,50.39471386,33.06387315,7.8322668,14.95668683,0.762,2019,7
0.018,0.122,0.003,0.058,0.062,6.44,15.96176075,49.39409946,32.33316532,7.964952957,16.33145161,0.762,2019,8
0.023333333,0.020333333,0.004,0.06,0.068333333,6.66,15.85973099,49.11959521,32.13019042,7.517759137,16.91326389,2.284,2019,9
0.011,0.129,0.006,0.148,0.154,6.88,14.60571237,50.40426146,33.04804214,7.062514705,14.70850134,0,2019,10
0.014,0.041,0.031,0.149,0.021,9.19,13.47560752,49.11228551,32.07674669,8.064627001,11.63583333,7.359,2019,11
0.1635,0.143,0.033,3.402,3.435,2.445,13.05404167,47.54945833,30.92770833,8.161958333,11.29895833,28.682,2019,12
